underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
^VIX,2021-04-26 11:30:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,5224,1.8500,3245,2.0000,17.7600,17.7600,24.5937,17.7600,0.7633,0.2864,0.0242,-0.0117,0.0627,2.8745,226
^VIX,2021-04-26 12:00:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,9588,1.8500,2305,2.0000,17.7900,17.7900,24.6437,17.7900,0.7610,0.2865,0.0242,-0.0117,0.0628,2.8833,226
^VIX,2021-04-26 12:30:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,21953,1.8500,396,2.0000,17.9300,17.9300,24.5937,17.9300,0.7633,0.2864,0.0242,-0.0117,0.0627,2.8745,226
^VIX,2021-04-26 13:00:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,20517,1.8500,492,2.0000,17.9300,17.9300,24.5937,17.9300,0.7633,0.2864,0.0242,-0.0117,0.0627,2.8745,226
^VIX,2021-04-26 13:30:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,6690,1.8500,491,2.0000,17.9600,17.9600,24.5937,17.9600,0.7633,0.2864,0.0242,-0.0117,0.0627,2.8745,226
^VIX,2021-04-26 14:00:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,5387,1.8500,3341,2.0000,17.7800,17.7800,24.5937,17.7800,0.7633,0.2864,0.0242,-0.0117,0.0627,2.8745,226
^VIX,2021-04-26 14:30:00,VIX,2021-11-17,40.000,C,1.9200,1.9200,1.9200,1.9200,1,4822,1.8500,2581,2.0000,17.7900,17.7900,24.5937,17.7900,0.7633,0.2864,0.0242,-0.0117,0.0627,2.8745,226
^VIX,2021-04-26 15:00:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,21976,1.8000,369,1.9500,17.6900,17.6900,24.5937,17.6900,0.7553,0.2823,0.0243,-0.0115,0.0623,2.8464,226
^VIX,2021-04-26 15:30:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,8953,1.8000,5546,1.9500,17.7200,17.7200,24.4939,17.7200,0.7598,0.2822,0.0242,-0.0115,0.0620,2.8291,226
^VIX,2021-04-26 16:00:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,7671,1.8000,7196,2.0000,17.7200,17.7200,24.5937,17.7200,0.7593,0.2844,0.0242,-0.0116,0.0625,2.8605,226
^VIX,2021-04-26 16:15:00,VIX,2021-11-17,40.000,C,0.0000,0.0000,0.0000,0.0000,0,2321,1.8000,157,1.9500,17.6400,17.6400,24.4439,17.6400,0.7621,0.2822,0.0242,-0.0115,0.0619,2.8204,226
^VIX,2021-04-26 10:00:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,6113,17.0000,2930,17.3000,17.8400,17.8400,24.7437,17.8400,0.7531,-0.7151,0.0243,-0.0115,0.0629,-19.5687,0
^VIX,2021-04-26 10:30:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,5245,17.1000,3907,17.4000,17.7500,17.7500,24.6437,17.7500,0.7576,-0.7153,0.0243,-0.0115,0.0627,-19.5863,0
^VIX,2021-04-26 11:00:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,3007,17.2000,1330,17.4000,17.7400,17.7400,24.5937,17.7400,0.7599,-0.7153,0.0242,-0.0115,0.0625,-19.5951,0
^VIX,2021-04-26 11:30:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,591,17.2000,2930,17.4000,17.7600,17.7600,24.5937,17.7600,0.7599,-0.7153,0.0242,-0.0115,0.0625,-19.5951,0
^VIX,2021-04-26 12:00:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,6190,17.1000,4419,17.4000,17.7900,17.7900,24.6437,17.7900,0.7576,-0.7153,0.0243,-0.0115,0.0627,-19.5863,0
^VIX,2021-04-26 12:30:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,5817,17.1000,28,17.3000,17.9300,17.9300,24.5937,17.9300,0.7438,-0.7236,0.0244,-0.0111,0.0617,-19.6530,0
^VIX,2021-04-26 13:00:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,6925,17.1000,3107,17.4000,17.9300,17.9300,24.5937,17.9300,0.7518,-0.7194,0.0243,-0.0113,0.0621,-19.6236,0
^VIX,2021-04-26 13:30:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,6699,17.1000,3266,17.4000,17.9600,17.9600,24.5937,17.9600,0.7518,-0.7194,0.0243,-0.0113,0.0621,-19.6236,0
^VIX,2021-04-26 14:00:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,7392,17.1000,1950,17.4000,17.7800,17.7800,24.5937,17.7800,0.7518,-0.7194,0.0243,-0.0113,0.0621,-19.6236,0
^VIX,2021-04-26 14:30:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,7698,17.1000,2177,17.4000,17.7900,17.7900,24.5937,17.7900,0.7518,-0.7194,0.0243,-0.0113,0.0621,-19.6236,0
^VIX,2021-04-26 15:00:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,3735,17.2000,446,17.4000,17.6900,17.6900,24.5937,17.6900,0.7599,-0.7153,0.0242,-0.0115,0.0625,-19.5951,0
^VIX,2021-04-26 15:30:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,6436,17.2000,24,17.4000,17.7200,17.7200,24.4939,17.7200,0.7483,-0.7237,0.0244,-0.0112,0.0614,-19.6699,0
^VIX,2021-04-26 16:00:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,45,17.2000,1917,17.4000,17.7200,17.7200,24.5937,17.7200,0.7599,-0.7153,0.0242,-0.0115,0.0625,-19.5951,0
^VIX,2021-04-26 16:15:00,VIX,2021-11-17,40.000,P,0.0000,0.0000,0.0000,0.0000,0,640,17.2000,3195,17.5000,17.6400,17.6400,24.4439,17.6400,0.7505,-0.7237,0.0243,-0.0112,0.0613,-19.6785,0
^VIX,2021-04-26 10:00:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,5659,1.6500,8822,1.8500,17.8400,17.8400,24.7437,17.8400,0.7766,0.2617,0.0226,-0.0114,0.0604,2.6540,1
^VIX,2021-04-26 10:30:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,2339,1.6500,6319,1.8000,17.7500,17.7500,24.6437,17.7500,0.7768,0.2596,0.0226,-0.0113,0.0598,2.6234,1
^VIX,2021-04-26 11:00:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,6122,1.6000,20,1.7500,17.7400,17.7400,24.5937,17.7400,0.7706,0.2552,0.0226,-0.0111,0.0592,2.5844,1
^VIX,2021-04-26 11:30:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,8191,1.6000,26,1.7500,17.7600,17.7600,24.5937,17.7600,0.7706,0.2552,0.0226,-0.0111,0.0592,2.5844,1
^VIX,2021-04-26 12:00:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,34,1.6500,8640,1.8000,17.7900,17.7900,24.6437,17.7900,0.7768,0.2596,0.0226,-0.0113,0.0598,2.6234,1
^VIX,2021-04-26 12:30:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,3510,1.6500,3010,1.8000,17.9300,17.9300,24.5937,17.9300,0.7790,0.2595,0.0226,-0.0114,0.0597,2.6159,1
^VIX,2021-04-26 13:00:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,22626,1.6000,21,1.7500,17.9300,17.9300,24.5937,17.9300,0.7706,0.2552,0.0226,-0.0111,0.0592,2.5844,1
^VIX,2021-04-26 13:30:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,18866,1.6000,21,1.7500,17.9600,17.9600,24.5937,17.9600,0.7706,0.2552,0.0226,-0.0111,0.0592,2.5844,1
^VIX,2021-04-26 14:00:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,19554,1.6000,400,1.7500,17.7800,17.7800,24.5937,17.7800,0.7706,0.2552,0.0226,-0.0111,0.0592,2.5844,1
^VIX,2021-04-26 14:30:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,18632,1.6000,397,1.7500,17.7900,17.7900,24.5937,17.7900,0.7706,0.2552,0.0226,-0.0111,0.0592,2.5844,1
^VIX,2021-04-26 15:00:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,7956,1.6000,7748,1.7500,17.6900,17.6900,24.5937,17.6900,0.7706,0.2552,0.0226,-0.0111,0.0592,2.5844,1
^VIX,2021-04-26 15:30:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,1988,1.6000,22463,1.7500,17.7200,17.7200,24.4939,17.7200,0.7749,0.2552,0.0226,-0.0112,0.0590,2.5695,1
^VIX,2021-04-26 16:00:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,3904,1.6000,2964,1.7500,17.7200,17.7200,24.5937,17.7200,0.7706,0.2552,0.0226,-0.0111,0.0592,2.5844,1
^VIX,2021-04-26 16:15:00,VIX,2021-11-17,42.500,C,0.0000,0.0000,0.0000,0.0000,0,3156,1.5500,2028,1.7500,17.6400,17.6400,24.4439,17.6400,0.7728,0.2530,0.0226,-0.0110,0.0586,2.5460,1
^VIX,2021-04-26 10:00:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,4613,19.3000,4604,19.6000,17.8400,17.8400,24.7437,17.8400,0.7690,-0.7422,0.0226,-0.0112,0.0599,-21.2358,0
^VIX,2021-04-26 10:30:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,4220,19.4000,4468,19.7000,17.7500,17.7500,24.6437,17.7500,0.7733,-0.7422,0.0226,-0.0112,0.0596,-21.2510,0
^VIX,2021-04-26 11:00:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,5549,19.4000,3430,19.7000,17.7400,17.7400,24.5937,17.7400,0.7671,-0.7466,0.0226,-0.0110,0.0590,-21.2903,0
^VIX,2021-04-26 11:30:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,4152,19.4000,4342,19.7000,17.7600,17.7600,24.5937,17.7600,0.7671,-0.7466,0.0226,-0.0110,0.0590,-21.2903,0
^VIX,2021-04-26 12:00:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,3850,19.4000,30,19.6000,17.7900,17.7900,24.6437,17.7900,0.7649,-0.7466,0.0227,-0.0110,0.0591,-21.2830,0
^VIX,2021-04-26 12:30:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,3568,19.4000,2129,19.6000,17.9300,17.9300,24.5937,17.9300,0.7586,-0.7510,0.0227,-0.0108,0.0584,-21.3232,0
^VIX,2021-04-26 13:00:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,5801,19.4000,21,19.6000,17.9300,17.9300,24.5937,17.9300,0.7586,-0.7510,0.0227,-0.0108,0.0584,-21.3232,0
^VIX,2021-04-26 13:30:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,5552,19.4000,21,19.6000,17.9600,17.9600,24.5937,17.9600,0.7586,-0.7510,0.0227,-0.0108,0.0584,-21.3232,0
^VIX,2021-04-26 14:00:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,7109,19.4000,6408,19.7000,17.7800,17.7800,24.5937,17.7800,0.7671,-0.7466,0.0226,-0.0110,0.0590,-21.2903,0
^VIX,2021-04-26 14:30:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,6623,19.4000,3695,19.7000,17.7900,17.7900,24.5937,17.7900,0.7671,-0.7466,0.0226,-0.0110,0.0590,-21.2903,0
^VIX,2021-04-26 15:00:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,7472,19.4000,2466,19.7000,17.6900,17.6900,24.5937,17.6900,0.7671,-0.7466,0.0226,-0.0110,0.0590,-21.2903,0
^VIX,2021-04-26 15:30:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,2811,19.5000,728,19.7000,17.7200,17.7200,24.4939,17.7200,0.7629,-0.7510,0.0226,-0.0108,0.0582,-21.3377,0
^VIX,2021-04-26 16:00:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,5505,19.4000,2515,19.7000,17.7200,17.7200,24.5937,17.7200,0.7671,-0.7466,0.0226,-0.0110,0.0590,-21.2903,0
^VIX,2021-04-26 16:15:00,VIX,2021-11-17,42.500,P,0.0000,0.0000,0.0000,0.0000,0,370,19.5000,11,19.7000,17.6400,17.6400,24.4439,17.6400,0.7563,-0.7555,0.0227,-0.0106,0.0575,-21.3787,0
^VIX,2021-04-26 10:00:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,6334,1.4500,8435,1.6500,17.8400,17.8400,24.7437,17.8400,0.7864,0.2358,0.0211,-0.0110,0.0571,2.4063,2400
^VIX,2021-04-26 10:30:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,3136,1.4500,5490,1.6000,17.7500,17.7500,24.6437,17.7500,0.7861,0.2336,0.0211,-0.0109,0.0566,2.3760,2400
^VIX,2021-04-26 11:00:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,1792,1.4500,20,1.5500,17.7400,17.7400,24.5937,17.7400,0.7837,0.2313,0.0211,-0.0107,0.0561,2.3521,2400
^VIX,2021-04-26 11:30:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,3354,1.4500,253,1.5500,17.7600,17.7600,24.5937,17.7600,0.7837,0.2313,0.0211,-0.0107,0.0561,2.3521,2400
^VIX,2021-04-26 12:00:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,3125,1.4500,252,1.5500,17.7900,17.7900,24.6437,17.7900,0.7817,0.2313,0.0211,-0.0107,0.0563,2.3585,2400
^VIX,2021-04-26 12:30:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,7347,1.4500,252,1.5500,17.9300,17.9300,24.5937,17.9300,0.7837,0.2313,0.0211,-0.0107,0.0561,2.3521,2400
^VIX,2021-04-26 13:00:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,6101,1.4500,254,1.5500,17.9300,17.9300,24.5937,17.9300,0.7837,0.2313,0.0211,-0.0107,0.0561,2.3521,2400
^VIX,2021-04-26 13:30:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,5950,1.4500,252,1.5500,17.9600,17.9600,24.5937,17.9600,0.7837,0.2313,0.0211,-0.0107,0.0561,2.3521,2400
^VIX,2021-04-26 14:00:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,1112,1.4500,725,1.5500,17.7800,17.7800,24.5937,17.7800,0.7837,0.2313,0.0211,-0.0107,0.0561,2.3521,2400
^VIX,2021-04-26 14:30:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,18970,1.4000,692,1.5500,17.7900,17.7900,24.5937,17.7900,0.7793,0.2290,0.0211,-0.0106,0.0558,2.3344,2400
^VIX,2021-04-26 15:00:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,9318,1.4000,7516,1.5500,17.6900,17.6900,24.5937,17.6900,0.7793,0.2290,0.0211,-0.0106,0.0558,2.3344,2400
^VIX,2021-04-26 15:30:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,7791,1.4000,22027,1.5500,17.7200,17.7200,24.4939,17.7200,0.7834,0.2290,0.0211,-0.0106,0.0556,2.3217,2400
^VIX,2021-04-26 16:00:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,6642,1.4000,3346,1.5500,17.7200,17.7200,24.5937,17.7200,0.7793,0.2290,0.0211,-0.0106,0.0558,2.3344,2400
^VIX,2021-04-26 16:15:00,VIX,2021-11-17,45.000,C,0.0000,0.0000,0.0000,0.0000,0,2082,1.4000,1997,1.5500,17.6400,17.6400,24.4439,17.6400,0.7854,0.2290,0.0211,-0.0106,0.0555,2.3153,2400
^VIX,2021-04-26 10:00:00,VIX,2021-11-17,45.000,P,21.7000,21.7000,21.7000,21.7000,1,2399,21.6000,3250,21.9000,17.8400,17.8400,24.7437,17.8400,0.7785,-0.7683,0.0211,-0.0107,0.0565,-22.8899,0
^VIX,2021-04-26 10:30:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,4057,21.7000,4397,22.0000,17.7500,17.7500,24.6437,17.7500,0.7826,-0.7682,0.0211,-0.0107,0.0563,-22.9029,0
^VIX,2021-04-26 11:00:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,5595,21.7000,2421,22.0000,17.7400,17.7400,24.5937,17.7400,0.7757,-0.7729,0.0211,-0.0105,0.0556,-22.9449,0
^VIX,2021-04-26 11:30:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,4399,21.7000,4776,22.0000,17.7600,17.7600,24.5937,17.7600,0.7757,-0.7729,0.0211,-0.0105,0.0556,-22.9449,0
^VIX,2021-04-26 12:00:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,3319,21.7000,31,21.9000,17.7900,17.7900,24.6437,17.7900,0.7736,-0.7729,0.0211,-0.0105,0.0557,-22.9385,0
^VIX,2021-04-26 12:30:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,3518,21.7000,2151,21.9000,17.9300,17.9300,24.5937,17.9300,0.7666,-0.7775,0.0211,-0.0102,0.0549,-22.9816,0
^VIX,2021-04-26 13:00:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,5685,21.7000,7748,22.0000,17.9300,17.9300,24.5937,17.9300,0.7757,-0.7729,0.0211,-0.0105,0.0556,-22.9449,0
^VIX,2021-04-26 13:30:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,5420,21.7000,23,21.9000,17.9600,17.9600,24.5937,17.9600,0.7666,-0.7775,0.0211,-0.0102,0.0549,-22.9816,0
^VIX,2021-04-26 14:00:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,6508,21.7000,6198,22.0000,17.7800,17.7800,24.5937,17.7800,0.7757,-0.7729,0.0211,-0.0105,0.0556,-22.9449,0
^VIX,2021-04-26 14:30:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,6664,21.7000,3384,22.0000,17.7900,17.7900,24.5937,17.7900,0.7757,-0.7729,0.0211,-0.0105,0.0556,-22.9449,0
^VIX,2021-04-26 15:00:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,8178,21.7000,2104,22.0000,17.6900,17.6900,24.5937,17.6900,0.7757,-0.7729,0.0211,-0.0105,0.0556,-22.9449,0
^VIX,2021-04-26 15:30:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,1754,21.8000,502,22.0000,17.7200,17.7200,24.4939,17.7200,0.7707,-0.7775,0.0211,-0.0102,0.0547,-22.9939,0
^VIX,2021-04-26 16:00:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,5592,21.7000,2414,22.0000,17.7200,17.7200,24.5937,17.7200,0.7757,-0.7729,0.0211,-0.0105,0.0556,-22.9449,0
^VIX,2021-04-26 16:15:00,VIX,2021-11-17,45.000,P,0.0000,0.0000,0.0000,0.0000,0,358,21.8000,11,22.0000,17.6400,17.6400,24.4439,17.6400,0.7636,-0.7823,0.0210,-0.0100,0.0539,-23.0378,0
^VIX,2021-04-26 10:00:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,4704,1.3000,3960,1.4500,17.8400,17.8400,24.7437,17.8400,0.7946,0.2127,0.0197,-0.0104,0.0538,2.1839,26
^VIX,2021-04-26 10:30:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,1783,1.3000,8273,1.4500,17.7500,17.7500,24.6437,17.7500,0.7986,0.2128,0.0197,-0.0105,0.0536,2.1725,26
^VIX,2021-04-26 11:00:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,1680,1.3000,21,1.4000,17.7400,17.7400,24.5937,17.7400,0.7959,0.2104,0.0197,-0.0103,0.0532,2.1480,26
^VIX,2021-04-26 11:30:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,7637,1.2500,26,1.4000,17.7600,17.7600,24.5937,17.7600,0.7912,0.2080,0.0197,-0.0102,0.0528,2.1289,26
^VIX,2021-04-26 12:00:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,23476,1.2500,23393,1.4500,17.7900,17.7900,24.6437,17.7900,0.7939,0.2104,0.0197,-0.0103,0.0533,2.1536,26
^VIX,2021-04-26 12:30:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,22206,1.2500,26,1.4000,17.9300,17.9300,24.5937,17.9300,0.7912,0.2080,0.0197,-0.0102,0.0528,2.1289,26
^VIX,2021-04-26 13:00:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,22277,1.2500,461,1.4000,17.9300,17.9300,24.5937,17.9300,0.7912,0.2080,0.0197,-0.0102,0.0528,2.1289,26
^VIX,2021-04-26 13:30:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,19531,1.2500,458,1.4000,17.9600,17.9600,24.5937,17.9600,0.7912,0.2080,0.0197,-0.0102,0.0528,2.1289,26
^VIX,2021-04-26 14:00:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,19163,1.2500,2392,1.4000,17.7800,17.7800,24.5937,17.7800,0.7912,0.2080,0.0197,-0.0102,0.0528,2.1289,26
^VIX,2021-04-26 14:30:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,18860,1.2500,736,1.4000,17.7900,17.7900,24.5937,17.7900,0.7912,0.2080,0.0197,-0.0102,0.0528,2.1289,26
^VIX,2021-04-26 15:00:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,7603,1.2500,22681,1.4000,17.6900,17.6900,24.5937,17.6900,0.7912,0.2080,0.0197,-0.0102,0.0528,2.1289,26
^VIX,2021-04-26 15:30:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,3398,1.2500,22841,1.4000,17.7200,17.7200,24.4939,17.7200,0.7951,0.2081,0.0196,-0.0102,0.0526,2.1178,26
^VIX,2021-04-26 16:00:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,6045,1.2500,3465,1.4000,17.7200,17.7200,24.5937,17.7200,0.7912,0.2080,0.0197,-0.0102,0.0528,2.1289,26
^VIX,2021-04-26 16:15:00,VIX,2021-11-17,47.500,C,0.0000,0.0000,0.0000,0.0000,0,3369,1.2000,2224,1.4000,17.6400,17.6400,24.4439,17.6400,0.7923,0.2057,0.0196,-0.0101,0.0521,2.0931,26
^VIX,2021-04-26 10:00:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,4986,23.9000,3463,24.2000,17.8400,17.8400,24.7437,17.8400,0.7817,-0.7939,0.0197,-0.0100,0.0529,-24.5380,0
^VIX,2021-04-26 10:30:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,5016,24.0000,3660,24.3000,17.7500,17.7500,24.6437,17.7500,0.7856,-0.7939,0.0196,-0.0100,0.0526,-24.5491,0
^VIX,2021-04-26 11:00:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,646,24.1000,1394,24.3000,17.7400,17.7400,24.5937,17.7400,0.7875,-0.7939,0.0196,-0.0100,0.0525,-24.5547,0
^VIX,2021-04-26 11:30:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,1255,24.1000,2897,24.3000,17.7600,17.7600,24.5937,17.7600,0.7875,-0.7939,0.0196,-0.0100,0.0525,-24.5547,0
^VIX,2021-04-26 12:00:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,5231,24.0000,24,24.2000,17.7900,17.7900,24.6437,17.7900,0.7760,-0.7988,0.0196,-0.0098,0.0519,-24.5889,0
^VIX,2021-04-26 12:30:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,4893,24.0000,27,24.2000,17.9300,17.9300,24.5937,17.9300,0.7682,-0.8038,0.0195,-0.0095,0.0510,-24.6353,0
^VIX,2021-04-26 13:00:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,7039,24.0000,3203,24.3000,17.9300,17.9300,24.5937,17.9300,0.7779,-0.7988,0.0196,-0.0098,0.0518,-24.5943,0
^VIX,2021-04-26 13:30:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,6859,24.0000,3093,24.3000,17.9600,17.9600,24.5937,17.9600,0.7779,-0.7988,0.0196,-0.0098,0.0518,-24.5943,0
^VIX,2021-04-26 14:00:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,7702,24.0000,2078,24.3000,17.7800,17.7800,24.5937,17.7800,0.7779,-0.7988,0.0196,-0.0098,0.0518,-24.5943,0
^VIX,2021-04-26 14:30:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,7844,24.0000,2124,24.3000,17.7900,17.7900,24.5937,17.7900,0.7779,-0.7988,0.0196,-0.0098,0.0518,-24.5943,0
^VIX,2021-04-26 15:00:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,3112,24.1000,419,24.3000,17.6900,17.6900,24.5937,17.6900,0.7875,-0.7939,0.0196,-0.0100,0.0525,-24.5547,0
^VIX,2021-04-26 15:30:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,5992,24.1000,7613,24.4000,17.7200,17.7200,24.4939,17.7200,0.7819,-0.7987,0.0196,-0.0098,0.0516,-24.6049,0
^VIX,2021-04-26 16:00:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,42,24.1000,593,24.3000,17.7200,17.7200,24.5937,17.7200,0.7875,-0.7939,0.0196,-0.0100,0.0525,-24.5547,0
^VIX,2021-04-26 16:15:00,VIX,2021-11-17,47.500,P,0.0000,0.0000,0.0000,0.0000,0,568,24.1000,3003,24.4000,17.6400,17.6400,24.4439,17.6400,0.7740,-0.8037,0.0195,-0.0095,0.0507,-24.6510,0
